Unnamed: 0,Household sample weight (6 decimals),Number of household members,Sample strata for sampling errors,Stratification used in sample design,Region,Type of place of residence,Electricity,Radio,Television,Refrigerator,Mobile telephone,Computer,Microwave,Wealth index combined,Wealth index for urban/rural,Wealth index factor score combined (5 decimals),Wealth index factor score for urban/rural (5 decimals),Energy Use
211,851014,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorest,27034,-64866,1064.934660020753
212,851014,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,57565,-25572,559.416098883556
213,851014,7,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,73975,-4451,1218.3559157175907
214,851014,1,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorest,poorest,-87615,-212419,0.0
215,851014,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorer,80903,4465,204.99928266609038
216,677113,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,middle,poorest,12650,-83378,738.1539678905639
217,677113,4,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,middle,poorest,22936,-70139,0.0
218,677113,1,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorer,poorest,-67220,-186170,0.0
219,677113,6,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,-5610,-106878,270.49817518067493
220,677113,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richest,richer,139108,79375,295.20775996468507
221,677113,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,61395,-20643,868.1273970294436
222,677113,6,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,middle,poorest,-26969,-134368,0.0
223,677113,4,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,0,0,0,richer,poorer,60839,-21358,4.0
224,677113,6,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,-4576,-105548,270.49817518067493
225,677113,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,middle,poorest,-17158,-121741,894.0
226,677113,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,-8626,-110759,204.99928266609038
227,677113,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,16562,-78343,132.100310824659
228,677113,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,26496,-65557,132.100310824659
229,677113,3,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorer,poorest,-39167,-150066,0.0
230,677113,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,53463,-30851,559.416098883556
231,677113,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,middle,89392,15391,738.1539678905639
232,677113,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,103159,33109,868.1273970294436
233,677113,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,38586,-49997,513.4681646836746
234,677113,1,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,0,0,0,poorer,poorest,-71570,-191769,0.0
235,677113,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,73272,-5357,738.1539678905639
236,677113,8,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorest,43843,-43232,1285.200705092799
237,677113,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,middle,94588,22078,1145.500967939032
238,677113,9,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,middle,poorest,-18296,-123205,0.0
239,677113,1,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorer,poorest,-67228,-186181,0.0
240,677113,3,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,0,0,0,poorer,poorest,-54498,-169798,0.0
241,1557859,5,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorest,poorest,-89059,-214278,0.0
242,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,0,1,1,0,1,0,0,middle,poorest,15103,-80221,0.0
243,1557859,9,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,poorer,poorest,-53760,-168847,318.12722946119607
244,1557859,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richest,206580,166212,2829.646128194365
245,1557859,11,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,1,1,0,1,richest,richest,210350,171064,3582.04451370566
246,1557859,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,middle,95943,23822,295.20775996468507
247,1557859,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,78622,1528,1145.500967939032
248,1557859,7,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,middle,poorest,10042,-86734,337.7372661640139
249,1557859,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,63092,-18459,513.4681646836746
250,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,112718,45411,974.0
251,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richest,187598,141782,2406.0
252,1557859,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,1,richest,richest,184844,138237,1381.884121061433
253,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richer,153805,98290,2406.0
254,1557859,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,135901,75247,1420.226422820243
255,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,59850,-22630,974.0
256,1557859,9,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,55709,-27960,1347.1996586748041
257,1557859,7,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorest,35842,-53529,1218.3559157175907
258,1557859,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,103843,33989,559.416098883556
259,1557859,6,mombasa: urban,mombasa: urban,mombasa,1,0,1,1,1,1,0,0,richer,middle,95846,23696,0.0
260,1557859,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,83611,7951,1145.500967939032
261,1557859,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,1,richest,richest,186615,140517,2829.646128194365
262,1557859,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,middle,92867,19862,974.0
263,1557859,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,middle,89349,15335,132.100310824659
264,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,1,richest,richest,209859,170432,2406.0
265,1434219,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,21096,-72508,204.99928266609038
266,1434219,8,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,133667,72372,1285.200705092799
267,1434219,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,110517,42578,1064.934660020753
268,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,middle,poorest,17615,-76988,894.0
269,1434219,6,mombasa: urban,mombasa: urban,mombasa,1,0,1,1,0,1,0,0,richer,poorer,51990,-32746,0.0
270,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richest,185695,139333,2406.0
271,1434219,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,33794,-56165,977.4656941052906
272,1434219,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,109188,40868,1145.500967939032
273,1434219,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,middle,poorest,20975,-72664,1064.934660020753
274,1434219,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,middle,poorest,24291,-68396,1064.934660020753
275,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,0,0,1,1,1,0,0,middle,poorest,23801,-69026,0.0
276,1434219,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,29063,-62254,796.8232987108036
277,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,1,richest,richer,132415,70761,1506.0
278,1434219,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,poorer,poorest,-37153,-147475,1051.414646137058
279,1434219,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,0,richest,richer,142099,83224,1076.3303586322218
280,1434219,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,130762,68634,738.1539678905639
281,1434219,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,8807,-88323,251.47327700695396
282,1434219,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,49077,-36495,974.0
283,1434219,6,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,-10973,-113780,270.49817518067493
284,1434219,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,-8333,-110383,132.100310824659
285,1034768,2,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,middle,poorest,-8170,-110173,0.0
286,1034768,6,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorest,poorest,-87662,-212479,0.0
287,1034768,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,27928,-63715,1051.414646137058
288,1034768,3,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,0,0,0,poorest,poorest,-75170,-196403,0.0
289,1034768,3,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorest,poorest,-90584,-216241,0.0
290,1034768,2,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,68183,-11906,204.62173647890373
291,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,69924,-9665,559.416098883556
292,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,108602,40114,559.416098883556
293,1034768,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,64239,-16981,240.65133182541047
294,1034768,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,50411,-34779,677.5253052301479
295,1034768,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorest,36611,-52539,240.65133182541047
296,1034768,7,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,43502,-43671,287.702115621197
297,1034768,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,68146,-11954,677.5253052301479
298,1034768,7,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorer,poorest,-31969,-140803,0.0
299,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,2326,-96665,132.100310824659
300,1034768,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,58262,-24675,894.0
301,1034768,4,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,middle,poorest,25399,-66970,270.0
302,1034768,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,139331,79662,974.0
303,1034768,4,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,poorer,poorest,-47922,-161335,0.0
304,1034768,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,31262,-59424,204.99928266609038
305,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,0,0,0,middle,poorest,13170,-82708,2.2973967099940698
306,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,25811,-66439,132.100310824659
307,1034768,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,0,0,0,middle,poorest,1753,-97402,2.2973967099940698
308,1035875,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,22435,-70784,251.47327700695396
309,1035875,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,66712,-13800,796.8232987108036
310,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,142648,83931,974.0
311,1035875,5,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,middle,poorest,20744,-72960,0.0
312,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,143051,84450,1874.0
313,1035875,2,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorer,poorest,-38190,-148809,0.0
314,1035875,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,middle,89274,15238,677.5253052301479
315,1035875,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,29952,-61110,132.100310824659
316,1035875,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,43557,-43600,513.4681646836746
317,1035875,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,114900,48219,559.416098883556
318,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,68953,-10915,974.0
319,1035875,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorer,50396,-34798,132.100310824659
320,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,58675,-24144,974.0
321,1035875,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,74044,-4363,1145.500967939032
322,1035875,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,157221,102687,1670.2985031141452
323,1035875,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,0,0,0,richer,poorer,75518,-2466,671.4624389641064
324,1035875,9,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,middle,poorest,16082,-78961,1347.1996586748041
325,1035875,10,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,0,0,0,richest,middle,110307,42308,1393.6481091063683
326,1035875,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorest,40079,-48076,155.0742779245997
327,1035875,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,75405,-2611,1145.500967939032
328,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richest,187718,141936,2406.0
329,1035875,4,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,0,0,0,poorest,poorest,-134701,-273019,0.0
330,960025,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,1,1,0,0,richer,poorer,83622,7964,155.0742779245997
331,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,174820,125336,1874.0
332,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,58159,-24807,270.0
333,960025,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,127890,64938,1420.226422820243
334,960025,5,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorer,poorest,-70972,-191000,0.0
335,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richest,175959,126803,1874.0
336,960025,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,1,0,richest,richer,143051,84450,1064.934660020753
337,960025,8,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,75377,-2648,356.26713590868144
338,960025,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,117773,51917,868.1273970294436
339,960025,6,mombasa: urban,mombasa: urban,mombasa,1,0,0,0,0,1,0,0,poorer,poorest,-58112,-174449,0.0
340,960025,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,48248,-37562,868.1273970294436
341,960025,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,41293,-46514,513.4681646836746
342,960025,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,1,richest,middle,124663,60784,1342.2996508484005
343,960025,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,middle,poorest,-27547,-135112,1051.414646137058
344,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,middle,poorest,12064,-84131,894.0
345,960025,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,50998,-34023,977.4656941052906
346,960025,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,50717,-34385,796.8232987108036
347,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,41198,-46636,230.0
348,960025,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,123612,59431,974.0
349,960025,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,63532,-17892,513.4681646836746
350,960025,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,51588,-33264,295.20775996468507
351,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,140889,81667,868.1273970294436
352,766784,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,82814,6924,677.5253052301479
353,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,1,0,richer,poorer,59079,-23622,513.4681646836746
354,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,76650,-1009,513.4681646836746
355,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,1,richest,richer,168805,117595,2144.470756933102
356,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,1,1,0,0,richest,richer,138541,78645,1598.994404795505
357,766784,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,72684,-6113,738.1539678905639
358,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,55731,-27932,868.1273970294436
359,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorer,65102,-15871,132.100310824659
360,766784,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,55006,-28865,295.20775996468507
361,766784,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richer,134873,73925,1420.226422820243
362,766784,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,1,0,richest,richer,130939,68862,1064.934660020753
363,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,1,0,richest,richer,126497,63144,559.416098883556
364,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,111467,43801,868.1273970294436
365,766784,4,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,1,1,0,0,richest,middle,118368,52682,270.0
366,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,middle,92423,19291,559.416098883556
367,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,67158,-13225,513.4681646836746
368,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,7139,-90470,132.100310824659
369,766784,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,79412,2545,513.4681646836746
370,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,0,0,0,richer,poorer,59662,-22872,860.9969871975796
371,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,1,0,richer,middle,92720,19673,240.65133182541047
372,766784,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,0,0,0,richer,poorer,79406,2538,3.5652049159320067
373,766784,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorest,40262,-47840,1064.934660020753
374,1066234,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richest,richer,129540,67061,295.20775996468507
375,1066234,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,middle,121416,56605,2203.9720882112383
376,1066234,2,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,53225,-31157,738.1539678905639
377,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,75089,-3018,155.0742779245997
378,1066234,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,0,richest,richer,164240,111720,2048.9605265697032
379,1066234,5,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,16411,-78537,251.47327700695396
380,1066234,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richer,125302,61606,1064.934660020753
381,1066234,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richer,poorer,84411,8979,240.65133182541047
382,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorest,40629,-47368,513.4681646836746
383,1066234,5,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,0,richest,richest,192669,148308,2048.9605265697032
384,1066234,2,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,middle,poorest,14096,-81516,174.30740514869578
385,1066234,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richer,poorer,73647,-4873,1145.500967939032
386,1066234,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,0,0,0,richer,poorer,77734,386,1663.1680932822812
387,1066234,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,54033,-30117,796.8232987108036
388,1066234,3,mombasa: urban,mombasa: urban,mombasa,1,0,1,0,0,1,0,0,middle,poorest,-27475,-135019,0.0
389,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,54028,-30123,513.4681646836746
390,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,65329,-15579,513.4681646836746
391,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,0,0,1,0,0,richer,poorest,35051,-54547,132.100310824659
392,1066234,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,120564,55508,559.416098883556
393,1066234,3,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,0,1,0,0,richer,poorer,75957,-1901,796.8232987108036
394,1089650,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richest,richer,134905,73965,155.0742779245997
395,1089650,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richer,160728,107200,2406.0
396,1089650,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richest,203496,162242,2406.0
397,1089650,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,richest,177518,128809,1874.0
398,1089650,6,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,richest,194605,150800,1145.500967939032
399,1089650,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,0,1,1,0,0,richest,richer,140733,81466,1030.3824244323403
400,1089650,6,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richest,middle,121488,56698,317.5413360816619
401,1089650,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,1,richest,richer,167796,116297,2406.0
402,1089650,9,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,1,0,richest,richest,193874,149859,2592.0453391751366
403,1089650,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,1,1,0,0,richest,richer,152470,96572,240.65133182541047
404,1089650,3,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,1,1,0,0,richest,richer,146722,89174,240.65133182541047
405,1089650,1,mombasa: urban,mombasa: urban,mombasa,1,1,0,1,0,1,0,0,richest,middle,113755,46746,155.0742779245997
406,1089650,4,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,1,1,0,0,richest,middle,121256,56399,1874.0
407,1089650,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,0,0,richest,middle,119305,53888,559.416098883556
408,1089650,1,mombasa: urban,mombasa: urban,mombasa,1,1,1,1,0,1,1,0,richest,middle,111239,43507,559.416098883556
